Municipio;Codice area;VIA;LOCALITA;SPECIFICA_LOCALITA;Tipo;Mese;Orario apertura;Orario chiusura;Note;Longitudine;Latitudine;Location
4;4245;vie;Longanesi - Nervesa;campo giochi;Volley;MARZO;7;18;;9.217613579;45.44458248;45.44458248, 9.217613579
4;4245;vie;Longanesi - Nervesa;campo giochi;Volley;APRILE;7;19;;9.217613579;45.44458248;45.44458248, 9.217613579
4;4245;vie;Longanesi - Nervesa;campo giochi;Volley;MAGGIO;7;21;;9.217613579;45.44458248;45.44458248, 9.217613579
4;4245;vie;Longanesi - Nervesa;campo giochi;Volley;GIUGNO;7;21;;9.217613579;45.44458248;45.44458248, 9.217613579
4;4245;vie;Longanesi - Nervesa;campo giochi;Volley;LUGLIO;7;21;;9.217613579;45.44458248;45.44458248, 9.217613579
4;4245;vie;Longanesi - Nervesa;campo giochi;Volley;AGOSTO;7;21;;9.217613579;45.44458248;45.44458248, 9.217613579
4;4245;vie;Longanesi - Nervesa;campo giochi;Volley;SETTEMBRE;7;21;;9.217613579;45.44458248;45.44458248, 9.217613579
4;4245;vie;Longanesi - Nervesa;campo giochi;Volley;OTTOBRE;7;21;;9.217613579;45.44458248;45.44458248, 9.217613579
4;4245;vie;Longanesi - Nervesa;campo giochi;Volley;NOVEMBRE;7;18;;9.217613579;45.44458248;45.44458248, 9.217613579
4;4245;vie;Longanesi - Nervesa;campo giochi;Volley;DICEMBRE;7;17;;9.217613579;45.44458248;45.44458248, 9.217613579
4;4245;vie;Longanesi - Nervesa;campo giochi;Basket;GENNAIO;7;17;;9.217613579;45.44458248;45.44458248, 9.217613579
4;4245;vie;Longanesi - Nervesa;campo giochi;Basket;FEBBRAIO;7;17;;9.217613579;45.44458248;45.44458248, 9.217613579
4;4245;vie;Longanesi - Nervesa;campo giochi;Basket;MARZO;7;18;;9.217613579;45.44458248;45.44458248, 9.217613579
4;4245;vie;Longanesi - Nervesa;campo giochi;Basket;APRILE;7;19;;9.217613579;45.44458248;45.44458248, 9.217613579
4;4245;vie;Longanesi - Nervesa;campo giochi;Basket;MAGGIO;7;21;;9.217613579;45.44458248;45.44458248, 9.217613579
4;4245;vie;Longanesi - Nervesa;campo giochi;Basket;GIUGNO;7;21;;9.217613579;45.44458248;45.44458248, 9.217613579
4;4245;vie;Longanesi - Nervesa;campo giochi;Basket;LUGLIO;7;21;;9.217613579;45.44458248;45.44458248, 9.217613579
4;4245;vie;Longanesi - Nervesa;campo giochi;Basket;AGOSTO;7;21;;9.217613579;45.44458248;45.44458248, 9.217613579
4;4245;vie;Longanesi - Nervesa;campo giochi;Basket;SETTEMBRE;7;21;;9.217613579;45.44458248;45.44458248, 9.217613579
4;4245;vie;Longanesi - Nervesa;campo giochi;Basket;OTTOBRE;7;21;;9.217613579;45.44458248;45.44458248, 9.217613579
4;4245;vie;Longanesi - Nervesa;campo giochi;Basket;NOVEMBRE;7;18;;9.217613579;45.44458248;45.44458248, 9.217613579
4;4245;vie;Longanesi - Nervesa;campo giochi;Basket;DICEMBRE;7;17;;9.217613579;45.44458248;45.44458248, 9.217613579
4;4247;vie;Marignano - Busseto - Fidenza;Interscambio san Donato campo giochi e spartitraffico - lotto 2;Volley;GENNAIO;8;18;;9.252281083;45.42676947;45.42676947, 9.252281083
4;4247;vie;Marignano - Busseto - Fidenza;Interscambio san Donato campo giochi e spartitraffico - lotto 2;Volley;FEBBRAIO;8;18;;9.252281083;45.42676947;45.42676947, 9.252281083
4;4247;vie;Marignano - Busseto - Fidenza;Interscambio san Donato campo giochi e spartitraffico - lotto 2;Volley;MARZO;8;18;;9.252281083;45.42676947;45.42676947, 9.252281083
4;4247;vie;Marignano - Busseto - Fidenza;Interscambio san Donato campo giochi e spartitraffico - lotto 2;Volley;APRILE;8;22;;9.252281083;45.42676947;45.42676947, 9.252281083
4;4247;vie;Marignano - Busseto - Fidenza;Interscambio san Donato campo giochi e spartitraffico - lotto 2;Volley;MAGGIO;8;22;;9.252281083;45.42676947;45.42676947, 9.252281083
4;4247;vie;Marignano - Busseto - Fidenza;Interscambio san Donato campo giochi e spartitraffico - lotto 2;Volley;GIUGNO;8;22;;9.252281083;45.42676947;45.42676947, 9.252281083
4;4247;vie;Marignano - Busseto - Fidenza;Interscambio san Donato campo giochi e spartitraffico - lotto 2;Volley;LUGLIO;8;22;;9.252281083;45.42676947;45.42676947, 9.252281083
4;4247;vie;Marignano - Busseto - Fidenza;Interscambio san Donato campo giochi e spartitraffico - lotto 2;Volley;AGOSTO;8;22;;9.252281083;45.42676947;45.42676947, 9.252281083
4;4247;vie;Marignano - Busseto - Fidenza;Interscambio san Donato campo giochi e spartitraffico - lotto 2;Volley;SETTEMBRE;8;22;;9.252281083;45.42676947;45.42676947, 9.252281083
4;4247;vie;Marignano - Busseto - Fidenza;Interscambio san Donato campo giochi e spartitraffico - lotto 2;Volley;OTTOBRE;8;18;;9.252281083;45.42676947;45.42676947, 9.252281083
4;4247;vie;Marignano - Busseto - Fidenza;Interscambio san Donato campo giochi e spartitraffico - lotto 2;Volley;NOVEMBRE;8;18;;9.252281083;45.42676947;45.42676947, 9.252281083
4;4247;vie;Marignano - Busseto - Fidenza;Interscambio san Donato campo giochi e spartitraffico - lotto 2;Volley;DICEMBRE;8;18;;9.252281083;45.42676947;45.42676947, 9.252281083
4;4247;vie;Marignano - Busseto - Fidenza;Interscambio san Donato campo giochi e spartitraffico - lotto 2;Basket;GENNAIO;8;18;;9.252281083;45.42676947;45.42676947, 9.252281083
4;4247;vie;Marignano - Busseto - Fidenza;Interscambio san Donato campo giochi e spartitraffico - lotto 2;Basket;FEBBRAIO;8;18;;9.252281083;45.42676947;45.42676947, 9.252281083
4;4247;vie;Marignano - Busseto - Fidenza;Interscambio san Donato campo giochi e spartitraffico - lotto 2;Basket;MARZO;8;18;;9.252281083;45.42676947;45.42676947, 9.252281083
4;4247;vie;Marignano - Busseto - Fidenza;Interscambio san Donato campo giochi e spartitraffico - lotto 2;Basket;APRILE;8;22;;9.252281083;45.42676947;45.42676947, 9.252281083
4;4247;vie;Marignano - Busseto - Fidenza;Interscambio san Donato campo giochi e spartitraffico - lotto 2;Basket;MAGGIO;8;22;;9.252281083;45.42676947;45.42676947, 9.252281083
4;4247;vie;Marignano - Busseto - Fidenza;Interscambio san Donato campo giochi e spartitraffico - lotto 2;Basket;GIUGNO;8;22;;9.252281083;45.42676947;45.42676947, 9.252281083
4;4247;vie;Marignano - Busseto - Fidenza;Interscambio san Donato campo giochi e spartitraffico - lotto 2;Basket;LUGLIO;8;22;;9.252281083;45.42676947;45.42676947, 9.252281083
4;4247;vie;Marignano - Busseto - Fidenza;Interscambio san Donato campo giochi e spartitraffico - lotto 2;Basket;AGOSTO;8;22;;9.252281083;45.42676947;45.42676947, 9.252281083
4;4247;vie;Marignano - Busseto - Fidenza;Interscambio san Donato campo giochi e spartitraffico - lotto 2;Basket;SETTEMBRE;8;22;;9.252281083;45.42676947;45.42676947, 9.252281083
4;4247;vie;Marignano - Busseto - Fidenza;Interscambio san Donato campo giochi e spartitraffico - lotto 2;Basket;OTTOBRE;8;18;;9.252281083;45.42676947;45.42676947, 9.252281083
4;4247;vie;Marignano - Busseto - Fidenza;Interscambio san Donato campo giochi e spartitraffico - lotto 2;Basket;NOVEMBRE;8;18;;9.252281083;45.42676947;45.42676947, 9.252281083
4;4247;vie;Marignano - Busseto - Fidenza;Interscambio san Donato campo giochi e spartitraffico - lotto 2;Basket;DICEMBRE;8;18;;9.252281083;45.42676947;45.42676947, 9.252281083
4;4250;piazza;Bologna - via Sceiwiller - Bacchiglione;;Bocce;GENNAIO;8;20;;9.223164947;45.44606679;45.44606679, 9.223164947
4;4250;piazza;Bologna - via Sceiwiller - Bacchiglione;;Bocce;FEBBRAIO;8;20;;9.223164947;45.44606679;45.44606679, 9.223164947
4;4250;piazza;Bologna - via Sceiwiller - Bacchiglione;;Bocce;MARZO;8;22;;9.223164947;45.44606679;45.44606679, 9.223164947
4;4250;piazza;Bologna - via Sceiwiller - Bacchiglione;;Bocce;APRILE;8;22;;9.223164947;45.44606679;45.44606679, 9.223164947
4;4250;piazza;Bologna - via Sceiwiller - Bacchiglione;;Bocce;MAGGIO;8;22;;9.223164947;45.44606679;45.44606679, 9.223164947
4;4250;piazza;Bologna - via Sceiwiller - Bacchiglione;;Bocce;GIUGNO;8;22;;9.223164947;45.44606679;45.44606679, 9.223164947
4;4250;piazza;Bologna - via Sceiwiller - Bacchiglione;;Bocce;LUGLIO;8;22;;9.223164947;45.44606679;45.44606679, 9.223164947
4;4250;piazza;Bologna - via Sceiwiller - Bacchiglione;;Bocce;AGOSTO;8;22;;9.223164947;45.44606679;45.44606679, 9.223164947
4;4250;piazza;Bologna - via Sceiwiller - Bacchiglione;;Bocce;SETTEMBRE;8;22;;9.223164947;45.44606679;45.44606679, 9.223164947
4;4250;piazza;Bologna - via Sceiwiller - Bacchiglione;;Bocce;OTTOBRE;8;22;;9.223164947;45.44606679;45.44606679, 9.223164947
4;4250;piazza;Bologna - via Sceiwiller - Bacchiglione;;Bocce;NOVEMBRE;8;20;;9.223164947;45.44606679;45.44606679, 9.223164947
4;4250;piazza;Bologna - via Sceiwiller - Bacchiglione;;Bocce;DICEMBRE;8;20;;9.223164947;45.44606679;45.44606679, 9.223164947
4;4250;piazza;Bologna - via Sceiwiller - Bacchiglione;;Bocce;GENNAIO;8;20;;9.223517739;45.44602572;45.44602572, 9.223517739
4;4250;piazza;Bologna - via Sceiwiller - Bacchiglione;;Bocce;FEBBRAIO;8;20;;9.223517739;45.44602572;45.44602572, 9.223517739
4;4250;piazza;Bologna - via Sceiwiller - Bacchiglione;;Bocce;MARZO;8;22;;9.223517739;45.44602572;45.44602572, 9.223517739
4;4250;piazza;Bologna - via Sceiwiller - Bacchiglione;;Bocce;APRILE;8;22;;9.223517739;45.44602572;45.44602572, 9.223517739
4;4250;piazza;Bologna - via Sceiwiller - Bacchiglione;;Bocce;MAGGIO;8;22;;9.223517739;45.44602572;45.44602572, 9.223517739
4;4250;piazza;Bologna - via Sceiwiller - Bacchiglione;;Bocce;GIUGNO;8;22;;9.223517739;45.44602572;45.44602572, 9.223517739
4;4250;piazza;Bologna - via Sceiwiller - Bacchiglione;;Bocce;LUGLIO;8;22;;9.223517739;45.44602572;45.44602572, 9.223517739
4;4250;piazza;Bologna - via Sceiwiller - Bacchiglione;;Bocce;AGOSTO;8;22;;9.223517739;45.44602572;45.44602572, 9.223517739
4;4250;piazza;Bologna - via Sceiwiller - Bacchiglione;;Bocce;SETTEMBRE;8;22;;9.223517739;45.44602572;45.44602572, 9.223517739
4;4250;piazza;Bologna - via Sceiwiller - Bacchiglione;;Bocce;OTTOBRE;8;22;;9.223517739;45.44602572;45.44602572, 9.223517739
4;4250;piazza;Bologna - via Sceiwiller - Bacchiglione;;Bocce;NOVEMBRE;8;20;;9.223517739;45.44602572;45.44602572, 9.223517739
4;4250;piazza;Bologna - via Sceiwiller - Bacchiglione;;Bocce;DICEMBRE;8;20;;9.223517739;45.44602572;45.44602572, 9.223517739
4;4266;giardino;Oreste Del Buono;parco ex Motta di viale Campania - Terenzio - Zanella;Skateboard;GENNAIO;7;22;;9.225075023;45.46314781;45.46314781, 9.225075023
4;4266;giardino;Oreste Del Buono;parco ex Motta di viale Campania - Terenzio - Zanella;Skateboard;FEBBRAIO;7;22;;9.225075023;45.46314781;45.46314781, 9.225075023
4;4266;giardino;Oreste Del Buono;parco ex Motta di viale Campania - Terenzio - Zanella;Skateboard;MARZO;7;22;;9.225075023;45.46314781;45.46314781, 9.225075023
4;4266;giardino;Oreste Del Buono;parco ex Motta di viale Campania - Terenzio - Zanella;Skateboard;APRILE;7;24;;9.225075023;45.46314781;45.46314781, 9.225075023
4;4266;giardino;Oreste Del Buono;parco ex Motta di viale Campania - Terenzio - Zanella;Skateboard;MAGGIO;7;24;;9.225075023;45.46314781;45.46314781, 9.225075023
4;4266;giardino;Oreste Del Buono;parco ex Motta di viale Campania - Terenzio - Zanella;Skateboard;GIUGNO;7;24;;9.225075023;45.46314781;45.46314781, 9.225075023
4;4266;giardino;Oreste Del Buono;parco ex Motta di viale Campania - Terenzio - Zanella;Skateboard;LUGLIO;7;24;;9.225075023;45.46314781;45.46314781, 9.225075023
4;4266;giardino;Oreste Del Buono;parco ex Motta di viale Campania - Terenzio - Zanella;Skateboard;AGOSTO;7;24;;9.225075023;45.46314781;45.46314781, 9.225075023
4;4266;giardino;Oreste Del Buono;parco ex Motta di viale Campania - Terenzio - Zanella;Skateboard;SETTEMBRE;7;24;;9.225075023;45.46314781;45.46314781, 9.225075023
4;4266;giardino;Oreste Del Buono;parco ex Motta di viale Campania - Terenzio - Zanella;Skateboard;OTTOBRE;7;22;;9.225075023;45.46314781;45.46314781, 9.225075023
4;4266;giardino;Oreste Del Buono;parco ex Motta di viale Campania - Terenzio - Zanella;Skateboard;NOVEMBRE;7;22;;9.225075023;45.46314781;45.46314781, 9.225075023
4;4266;giardino;Oreste Del Buono;parco ex Motta di viale Campania - Terenzio - Zanella;Skateboard;DICEMBRE;7;22;;9.225075023;45.46314781;45.46314781, 9.225075023
4;4285;via;Terenzio;campo giochi sovrastante parcheggio interrato;Volley;GENNAIO;7;22;;9.226628464;45.46303943;45.46303943, 9.226628464
4;4285;via;Terenzio;campo giochi sovrastante parcheggio interrato;Volley;FEBBRAIO;7;22;;9.226628464;45.46303943;45.46303943, 9.226628464
4;4285;via;Terenzio;campo giochi sovrastante parcheggio interrato;Volley;MARZO;7;22;;9.226628464;45.46303943;45.46303943, 9.226628464
4;4285;via;Terenzio;campo giochi sovrastante parcheggio interrato;Volley;APRILE;7;22;;9.226628464;45.46303943;45.46303943, 9.226628464
4;4285;via;Terenzio;campo giochi sovrastante parcheggio interrato;Volley;MAGGIO;7;22;;9.226628464;45.46303943;45.46303943, 9.226628464
4;4285;via;Terenzio;campo giochi sovrastante parcheggio interrato;Volley;GIUGNO;7;22;;9.226628464;45.46303943;45.46303943, 9.226628464
4;4285;via;Terenzio;campo giochi sovrastante parcheggio interrato;Volley;LUGLIO;7;22;;9.226628464;45.46303943;45.46303943, 9.226628464
4;4285;via;Terenzio;campo giochi sovrastante parcheggio interrato;Volley;AGOSTO;7;22;;9.226628464;45.46303943;45.46303943, 9.226628464
4;4285;via;Terenzio;campo giochi sovrastante parcheggio interrato;Volley;SETTEMBRE;7;22;;9.226628464;45.46303943;45.46303943, 9.226628464
4;4285;via;Terenzio;campo giochi sovrastante parcheggio interrato;Volley;OTTOBRE;7;22;;9.226628464;45.46303943;45.46303943, 9.226628464
4;4285;via;Terenzio;campo giochi sovrastante parcheggio interrato;Volley;NOVEMBRE;7;22;;9.226628464;45.46303943;45.46303943, 9.226628464
4;4285;via;Terenzio;campo giochi sovrastante parcheggio interrato;Volley;DICEMBRE;7;22;;9.226628464;45.46303943;45.46303943, 9.226628464
4;4285;via;Terenzio;campo giochi sovrastante parcheggio interrato;Basket;GENNAIO;7;22;;9.226628464;45.46303943;45.46303943, 9.226628464
4;4285;via;Terenzio;campo giochi sovrastante parcheggio interrato;Basket;FEBBRAIO;7;22;;9.226628464;45.46303943;45.46303943, 9.226628464
4;4285;via;Terenzio;campo giochi sovrastante parcheggio interrato;Basket;MARZO;7;22;;9.226628464;45.46303943;45.46303943, 9.226628464
4;4285;via;Terenzio;campo giochi sovrastante parcheggio interrato;Basket;APRILE;7;22;;9.226628464;45.46303943;45.46303943, 9.226628464
4;4285;via;Terenzio;campo giochi sovrastante parcheggio interrato;Basket;MAGGIO;7;22;;9.226628464;45.46303943;45.46303943, 9.226628464
4;4285;via;Terenzio;campo giochi sovrastante parcheggio interrato;Basket;GIUGNO;7;22;;9.226628464;45.46303943;45.46303943, 9.226628464
4;4285;via;Terenzio;campo giochi sovrastante parcheggio interrato;Basket;LUGLIO;7;22;;9.226628464;45.46303943;45.46303943, 9.226628464
4;4285;via;Terenzio;campo giochi sovrastante parcheggio interrato;Basket;AGOSTO;7;22;;9.226628464;45.46303943;45.46303943, 9.226628464
4;4285;via;Terenzio;campo giochi sovrastante parcheggio interrato;Basket;SETTEMBRE;7;22;;9.226628464;45.46303943;45.46303943, 9.226628464
4;4285;via;Terenzio;campo giochi sovrastante parcheggio interrato;Basket;OTTOBRE;7;22;;9.226628464;45.46303943;45.46303943, 9.226628464
4;4285;via;Terenzio;campo giochi sovrastante parcheggio interrato;Basket;NOVEMBRE;7;22;;9.226628464;45.46303943;45.46303943, 9.226628464
4;4285;via;Terenzio;campo giochi sovrastante parcheggio interrato;Basket;DICEMBRE;7;22;;9.226628464;45.46303943;45.46303943, 9.226628464
4;4301;parco;Trapezio;;Bocce;GENNAIO;6:30;22;;9.244471055;45.43637753;45.43637753, 9.244471055
4;4301;parco;Trapezio;;Bocce;FEBBRAIO;6:30;22;;9.244471055;45.43637753;45.43637753, 9.244471055
4;4301;parco;Trapezio;;Bocce;MARZO;6:30;22;;9.244471055;45.43637753;45.43637753, 9.244471055
4;4301;parco;Trapezio;;Bocce;APRILE;6:30;23;;9.244471055;45.43637753;45.43637753, 9.244471055
4;4301;parco;Trapezio;;Bocce;MAGGIO;6:30;23;;9.244471055;45.43637753;45.43637753, 9.244471055
4;4301;parco;Trapezio;;Bocce;GIUGNO;6:30;23;;9.244471055;45.43637753;45.43637753, 9.244471055
4;4301;parco;Trapezio;;Bocce;LUGLIO;6:30;23;;9.244471055;45.43637753;45.43637753, 9.244471055
4;4301;parco;Trapezio;;Bocce;AGOSTO;6:30;23;;9.244471055;45.43637753;45.43637753, 9.244471055
4;4301;parco;Trapezio;;Bocce;SETTEMBRE;6:30;23;;9.244471055;45.43637753;45.43637753, 9.244471055
4;4301;parco;Trapezio;;Bocce;OTTOBRE;6:30;23;;9.244471055;45.43637753;45.43637753, 9.244471055
4;4301;parco;Trapezio;;Bocce;NOVEMBRE;6:30;22;;9.244471055;45.43637753;45.43637753, 9.244471055
4;4301;parco;Trapezio;;Bocce;DICEMBRE;6:30;22;;9.244471055;45.43637753;45.43637753, 9.244471055
4;4301;parco;Trapezio;;Ping Pong;GENNAIO;6:30;22;;9.243900746;45.43616102;45.43616102, 9.243900746
4;4301;parco;Trapezio;;Ping Pong;FEBBRAIO;6:30;22;;9.243900746;45.43616102;45.43616102, 9.243900746
4;4301;parco;Trapezio;;Ping Pong;MARZO;6:30;22;;9.243900746;45.43616102;45.43616102, 9.243900746
4;4301;parco;Trapezio;;Ping Pong;APRILE;6:30;23;;9.243900746;45.43616102;45.43616102, 9.243900746
4;4301;parco;Trapezio;;Ping Pong;MAGGIO;6:30;23;;9.243900746;45.43616102;45.43616102, 9.243900746
4;4301;parco;Trapezio;;Ping Pong;GIUGNO;6:30;23;;9.243900746;45.43616102;45.43616102, 9.243900746
4;4301;parco;Trapezio;;Ping Pong;LUGLIO;6:30;23;;9.243900746;45.43616102;45.43616102, 9.243900746
4;4301;parco;Trapezio;;Ping Pong;AGOSTO;6:30;23;;9.243900746;45.43616102;45.43616102, 9.243900746
4;4301;parco;Trapezio;;Ping Pong;SETTEMBRE;6:30;23;;9.243900746;45.43616102;45.43616102, 9.243900746
4;4301;parco;Trapezio;;Ping Pong;OTTOBRE;6:30;23;;9.243900746;45.43616102;45.43616102, 9.243900746
4;4301;parco;Trapezio;;Ping Pong;NOVEMBRE;6:30;22;;9.243900746;45.43616102;45.43616102, 9.243900746
4;4301;parco;Trapezio;;Ping Pong;DICEMBRE;6:30;22;;9.243900746;45.43616102;45.43616102, 9.243900746
4;4301;parco;Trapezio;;Ping Pong;GENNAIO;6:30;22;;9.243948926;45.43614494;45.43614494, 9.243948926
4;4301;parco;Trapezio;;Ping Pong;FEBBRAIO;6:30;22;;9.243948926;45.43614494;45.43614494, 9.243948926
4;4301;parco;Trapezio;;Ping Pong;MARZO;6:30;22;;9.243948926;45.43614494;45.43614494, 9.243948926
4;4301;parco;Trapezio;;Ping Pong;APRILE;6:30;23;;9.243948926;45.43614494;45.43614494, 9.243948926
4;4301;parco;Trapezio;;Ping Pong;MAGGIO;6:30;23;;9.243948926;45.43614494;45.43614494, 9.243948926
4;4301;parco;Trapezio;;Ping Pong;GIUGNO;6:30;23;;9.243948926;45.43614494;45.43614494, 9.243948926
4;4301;parco;Trapezio;;Ping Pong;LUGLIO;6:30;23;;9.243948926;45.43614494;45.43614494, 9.243948926
4;4301;parco;Trapezio;;Ping Pong;AGOSTO;6:30;23;;9.243948926;45.43614494;45.43614494, 9.243948926
4;4301;parco;Trapezio;;Ping Pong;SETTEMBRE;6:30;23;;9.243948926;45.43614494;45.43614494, 9.243948926
4;4301;parco;Trapezio;;Ping Pong;OTTOBRE;6:30;23;;9.243948926;45.43614494;45.43614494, 9.243948926
4;4301;parco;Trapezio;;Ping Pong;NOVEMBRE;6:30;22;;9.243948926;45.43614494;45.43614494, 9.243948926
4;4301;parco;Trapezio;;Ping Pong;DICEMBRE;6:30;22;;9.243948926;45.43614494;45.43614494, 9.243948926
4;4306;parco;Alberello;area a verde via San Mirocle - via del Futurismo - via San Veniero;Volley;GENNAIO;7;20;;9.244360945;45.43493084;45.43493084, 9.244360945
4;4306;parco;Alberello;area a verde via San Mirocle - via del Futurismo - via San Veniero;Volley;FEBBRAIO;7;20;;9.244360945;45.43493084;45.43493084, 9.244360945
4;4306;parco;Alberello;area a verde via San Mirocle - via del Futurismo - via San Veniero;Volley;MARZO;7;20;;9.244360945;45.43493084;45.43493084, 9.244360945
4;4306;parco;Alberello;area a verde via San Mirocle - via del Futurismo - via San Veniero;Volley;APRILE;7;21;;9.244360945;45.43493084;45.43493084, 9.244360945
4;4306;parco;Alberello;area a verde via San Mirocle - via del Futurismo - via San Veniero;Volley;MAGGIO;7;22;;9.244360945;45.43493084;45.43493084, 9.244360945
4;4306;parco;Alberello;area a verde via San Mirocle - via del Futurismo - via San Veniero;Volley;GIUGNO;7;22;;9.244360945;45.43493084;45.43493084, 9.244360945
4;4306;parco;Alberello;area a verde via San Mirocle - via del Futurismo - via San Veniero;Volley;LUGLIO;7;22;;9.244360945;45.43493084;45.43493084, 9.244360945
4;4306;parco;Alberello;area a verde via San Mirocle - via del Futurismo - via San Veniero;Volley;AGOSTO;7;22;;9.244360945;45.43493084;45.43493084, 9.244360945
4;4306;parco;Alberello;area a verde via San Mirocle - via del Futurismo - via San Veniero;Volley;SETTEMBRE;7;22;;9.244360945;45.43493084;45.43493084, 9.244360945
4;4306;parco;Alberello;area a verde via San Mirocle - via del Futurismo - via San Veniero;Volley;OTTOBRE;7;21;;9.244360945;45.43493084;45.43493084, 9.244360945
4;4306;parco;Alberello;area a verde via San Mirocle - via del Futurismo - via San Veniero;Volley;NOVEMBRE;7;20;;9.244360945;45.43493084;45.43493084, 9.244360945
4;4306;parco;Alberello;area a verde via San Mirocle - via del Futurismo - via San Veniero;Volley;DICEMBRE;7;20;;9.244360945;45.43493084;45.43493084, 9.244360945
4;4306;parco;Alberello;area a verde via San Mirocle - via del Futurismo - via San Veniero;Basket;GENNAIO;7;20;;9.244360945;45.43493084;45.43493084, 9.244360945
4;4306;parco;Alberello;area a verde via San Mirocle - via del Futurismo - via San Veniero;Basket;FEBBRAIO;7;20;;9.244360945;45.43493084;45.43493084, 9.244360945
4;4306;parco;Alberello;area a verde via San Mirocle - via del Futurismo - via San Veniero;Basket;MARZO;7;20;;9.244360945;45.43493084;45.43493084, 9.244360945
4;4306;parco;Alberello;area a verde via San Mirocle - via del Futurismo - via San Veniero;Basket;APRILE;7;21;;9.244360945;45.43493084;45.43493084, 9.244360945
4;4306;parco;Alberello;area a verde via San Mirocle - via del Futurismo - via San Veniero;Basket;MAGGIO;7;22;;9.244360945;45.43493084;45.43493084, 9.244360945
